Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,CELL_DIVISION_TIME,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID38797,38797,310,137.278,104.499,113.105,16.204,10,10,3,1,None,-10921639,32939.516,32939,32902,32987,13076988,19.981,4.929,4.411E-4,1.454
ID25051,25051,310,147.217,104.400,113.325,15.742,11,11,3,1,None,-10921639,32946.433,32943,32905,33015,13079734,24.195,4.916,5.177E-4,1.409
ID32278,32278,310,127.415,105.254,113.699,15.905,12,12,3,1,None,-10921639,32939.395,32936,32899,33003,13076940,24.565,4.894,4.824E-4,1.293
ID36100,36100,310,149.978,105.565,113.870,16.407,13,13,3,1,None,-10921639,32940.537,32935,32895,33032,13077393,29.487,4.888,4.813E-4,1.075
ID27846,27846,310,135.410,105.198,114.067,15.825,14,14,3,1,None,-10921639,32937.310,32934,32898,33010,13076112,25.809,4.886,4.634E-4,1.182
ID31893,31893,310,157.286,106.954,114.534,16.028,15,15,3,1,None,-10921639,32938.368,32936,32896,33004,13076532,24.533,4.949,4.823E-4,1.294
ID47048,47048,310,149.173,104.044,113.829,14.657,16,16,3,1,12,-10921639,32927.783,32921,32889,33007,13072330,25.484,11.400,2.201E-4,0.569
ID47208,47208,310,126.478,108.251,115.523,15.947,16,16,3,1,None,-10921639,32925.139,32922,32891,32973,13071280,17.673,11.079,1.944E-4,0.724
ID44252,44252,310,106.540,110.911,116.707,17.242,17,17,3,1,None,-10921639,32922.995,32919,32898,32961,13070429,14.392,4.822,1.564E-4,0.716
ID44129,44129,310,146.144,104.126,113.093,15.016,17,17,3,1,12,-10921639,32937.065,32931,32900,33007,13076015,22.170,11.400,2.339E-4,0.695
ID50205,50205,310,104.944,109.616,117.919,16.591,18,18,3,1,None,-10921639,32912.325,32908,32888,32957,13066193,16.239,4.785,1.060E-4,0.430
ID50036,50036,310,152.607,101.640,112.763,14.683,18,18,3,1,12,-10921639,32934.511,32929,32890,33019,13075001,28.301,10.966,2.376E-4,0.553
ID53250,53250,310,112.734,111.108,117.955,16.509,19,19,3,1,None,-10921639,32915.700,32909,32888,32971,13067533,19.709,4.795,1.623E-4,0.542
ID53063,53063,310,170.855,103.475,113.494,14.419,19,19,3,1,12,-10921639,32935.166,32928,32890,33030,13075261,31.404,10.950,2.719E-4,0.570
ID59072,59072,310,148.337,104.056,113.323,14.144,20,20,3,1,12,-10921639,32929.736,32926,32893,32997,13073105,22.794,10.974,2.209E-4,0.638
ID59246,59246,310,106.651,111.545,117.253,16.478,20,20,3,1,None,-10921639,32916.997,32910,32889,32965,13068048,18.340,4.810,1.753E-4,0.629
ID56001,56001,310,119.477,111.517,116.738,14.715,21,21,3,1,None,-10921639,32919.952,32913,32888,32984,13069221,21.003,4.835,1.743E-4,0.546
ID55836,55836,310,155.473,104.324,113.617,12.837,21,21,3,1,12,-10921639,32932.088,32926,32887,33009,13074039,29.485,10.971,2.122E-4,0.474
ID64717,64717,310,151.605,104.000,113.880,11.892,22,22,3,1,12,-10921639,32932.348,32929,32887,32996,13074142,25.828,10.976,2.158E-4,0.550
ID64892,64892,310,126.482,111.171,116.745,14.679,22,22,3,1,None,-10921639,32920.627,32914,32889,32972,13069489,21.023,4.819,1.850E-4,0.579
ID61831,61831,310,158.278,104.437,114.246,12.323,23,23,3,1,12,-10921639,32931.577,32932,32888,32981,13073836,22.618,11.001,2.270E-4,0.661
ID61997,61997,310,119.004,111.038,116.873,14.030,23,23,3,1,None,-10921639,32919.632,32919,32889,32957,13069094,15.914,4.830,1.506E-4,0.623
ID70533,70533,310,154.102,105.117,114.907,12.958,24,24,3,1,12,-10921639,32940.806,32937,32907,32993,13077500,18.051,11.400,2.541E-4,0.927
ID70534,70534,310,127.061,111.513,117.406,14.728,24,24,3,1,None,-10921639,32923.992,32920,32887,32966,13070825,20.599,4.870,1.616E-4,0.517
ID67728,67728,310,164.242,103.733,115.680,12.942,25,25,3,1,12,-10921639,32947.909,32946,32913,32999,13080320,18.925,11.081,2.888E-4,1.005
ID67871,67871,310,138.697,110.693,118.126,15.238,25,25,3,1,None,-10921639,32935.741,32935,32903,32977,13075489,15.359,11.400,2.300E-4,0.986
ID76166,76166,310,134.408,110.489,118.551,14.784,26,26,3,1,None,-10921639,32927.728,32927,32891,32971,13072308,19.793,4.880,1.836E-4,0.611
ID76011,76011,310,163.000,103.011,116.125,12.711,26,26,3,1,12,-10921639,32942.345,32946,32890,32988,13078111,25.265,11.008,2.613E-4,0.681
ID73423,73423,310,162.745,103.715,116.396,13.161,27,27,3,1,12,-10921639,32942.549,32943,32902,32981,13078192,18.309,11.057,2.703E-4,0.972
ID73578,73578,310,126.440,111.453,119.524,15.486,27,27,3,1,None,-10921639,32928.544,32929,32898,32964,13072632,13.734,4.879,1.989E-4,0.953
ID81295,81295,310,178.162,102.440,116.480,11.892,28,28,3,1,12,-10921639,32947.398,32947,32890,33004,13080117,28.007,11.016,2.644E-4,0.622
ID81599,81599,310,140.573,111.001,119.933,15.187,28,28,3,1,None,-10921639,32940.877,32940,32910,32981,13077528,16.034,11.400,2.701E-4,1.110
ID78612,78612,310,185.511,100.913,112.074,12.365,29,29,3,1,None,-10921639,32953.796,32953,32896,33007,13082657,26.481,11.400,3.127E-4,0.778
ID78617,78617,310,175.366,101.920,117.000,11.892,29,29,3,1,None,-10921639,32951.207,32953,32893,33006,13081629,26.520,11.053,2.917E-4,0.725
ID78903,78903,310,138.698,109.750,120.143,14.848,29,29,3,1,None,-10921639,32935.448,32934,32892,32986,13075373,21.711,11.400,2.227E-4,0.675
ID83855,83855,310,197.963,101.968,112.083,11.786,30,30,3,1,None,-10921639,32953.929,32953,32906,33010,13082710,23.744,11.400,3.027E-4,0.840
ID83859,83859,310,194.791,103.096,117.025,11.744,30,30,3,1,None,-10921639,32954.642,32954,32900,33006,13082993,24.399,11.022,3.311E-4,0.894
ID84000,84000,310,139.726,110.417,119.826,14.058,30,30,3,1,None,-10921639,32939.647,32940,32900,32984,13077040,17.596,11.098,2.305E-4,0.863
ID20824,20824,312,108.024,17.680,140.400,35.676,0,0,3,1,None,-10921639,32720.335,32919,30766,32937,12989973,625.465,11.400,0.008,0.837
ID7606,7606,312,106.196,16.640,139.880,35.676,1,1,3,1,None,-10921639,32718.242,32917,30766,32934,12989142,625.229,11.400,0.008,0.837
ID14828,14828,312,112.684,16.120,139.880,35.676,2,2,3,1,None,-10921639,32724.030,32923,30768,32943,12991440,625.859,11.400,0.008,0.839
ID18228,18228,312,112.662,17.160,140.400,35.676,3,3,3,1,None,-10921639,32721.116,32920,30764,32938,12990283,625.811,11.400,0.008,0.836
ID16641,16641,312,116.640,17.160,140.400,35.676,4,4,3,1,None,-10921639,32719.607,32919,30764,32941,12989684,626.073,11.400,0.008,0.836
ID2545,2545,312,112.361,18.200,140.920,35.676,5,5,3,1,None,-10921639,32716.499,32915,30761,32933,12988450,625.889,11.400,0.008,0.835
ID12051,12051,312,108.866,17.680,140.920,35.676,6,6,3,1,None,-10921639,32718.834,32918,30763,32939,12989377,625.721,11.400,0.008,0.835
ID7570,7570,312,112.723,16.640,140.920,35.676,7,7,3,1,None,-10921639,32722.635,32921,30766,32943,12990886,625.895,11.400,0.008,0.836
ID42487,42487,312,111.773,17.680,139.880,35.676,8,8,3,1,None,-10921639,32724.804,32923,30768,32945,12991747,625.873,11.400,0.008,0.837
ID23541,23541,312,114.133,18.200,138.840,35.676,9,9,3,1,None,-10921639,32722.466,32921,30767,32942,12990819,625.757,11.400,0.008,0.838
ID39968,39968,312,114.964,17.160,139.360,35.676,10,10,3,1,None,-10921639,32721.589,32921,30769,32946,12990471,625.419,11.400,0.008,0.840
ID26199,26199,312,121.156,16.640,140.400,35.676,11,11,3,1,None,-10921639,32730.526,32929,30773,32960,12994019,625.933,11.400,0.008,0.843
ID34480,34480,312,118.716,16.640,140.920,35.676,12,12,3,1,None,-10921639,32722.186,32922,30765,32950,12990708,625.222,11.400,0.008,0.841
ID37255,37255,312,122.932,17.680,141.440,35.676,13,13,3,1,None,-10921639,32728.008,32926,30768,32960,12993019,625.594,11.400,0.008,0.843
ID29002,29002,312,119.478,17.160,141.960,35.676,14,14,3,1,None,-10921639,32724.113,32922,30765,32954,12991473,625.088,11.400,0.008,0.842
ID34187,34187,312,116.209,17.680,140.400,35.676,15,15,3,1,None,-10921639,32721.390,32920,30763,32945,12990392,625.519,11.400,0.008,0.839
ID48550,48550,312,116.433,18.720,138.840,35.676,16,16,3,1,None,-10921639,32719.997,32919,30761,32942,12989839,626.888,11.400,0.008,0.825
ID45539,45539,312,117.831,20.800,139.880,35.676,17,17,3,1,None,-10921639,32720.267,32919,30758,32946,12989946,627.486,11.400,0.008,0.822
ID51406,51406,312,97.948,21.840,137.800,33.694,18,18,3,1,None,-10921639,32927.899,32930,32897,32949,13072376,10.719,11.400,0.002,13.267
ID51560,51560,312,113.710,16.640,139.360,35.676,18,18,3,1,None,-10921639,32715.982,32914,30760,32935,12988245,625.253,11.400,0.008,0.831
ID54625,54625,312,109.358,16.120,137.280,35.676,19,19,3,1,None,-10921639,32710.237,32908,30755,32941,12985964,626.259,11.400,0.008,0.829
ID54627,54627,312,110.011,17.160,139.360,35.676,19,19,3,1,None,-10921639,32712.713,32911,30758,32941,12986947,624.173,11.400,0.008,0.833
ID60592,60592,312,107.554,16.640,136.240,35.676,20,20,3,1,None,-10921639,32710.642,32909,30755,32933,12986125,626.050,11.400,0.008,0.829
ID60595,60595,312,109.122,18.200,139.360,35.676,20,20,3,1,None,-10921639,32713.854,32913,30760,32933,12987400,625.110,11.400,0.008,0.830
ID57325,57325,312,103.986,23.596,136.425,31.537,21,21,3,1,None,-10921639,32929.179,32930,32901,32949,13072884,9.439,11.400,7.961E-5,0.555
ID57534,57534,312,119.124,15.080,135.720,35.676,21,21,3,1,None,-10921639,32715.861,32914,30761,32938,12988197,625.671,11.400,0.008,0.833
ID66204,66204,312,104.423,23.634,135.656,31.511,22,22,3,1,None,-10921639,32927.879,32929,32903,32947,13072368,9.324,11.400,8.088E-5,0.571
ID66408,66408,312,118.561,16.120,135.200,35.676,22,22,3,1,None,-10921639,32717.756,32916,30762,32940,12988949,625.777,11.400,0.008,0.833
ID63313,63313,312,102.090,23.779,136.291,31.159,23,23,3,1,None,-10921639,32929.887,32931,32908,32951,13073165,7.557,11.400,9.440E-5,0.823
ID63515,63515,312,115.058,16.120,135.720,35.676,23,23,3,1,None,-10921639,32716.877,32916,30761,32940,12988600,625.811,11.400,0.008,0.830
ID71811,71811,312,104.258,24.648,137.736,31.352,24,24,3,1,None,-10921639,32935.884,32938,32903,32957,13075546,9.842,11.400,1.081E-4,0.723
ID72030,72030,312,120.036,17.680,136.240,35.676,24,24,3,1,None,-10921639,32723.411,32923,30762,32945,12991194,626.750,11.400,0.008,0.829
ID69196,69196,312,120.550,15.600,136.760,35.676,25,25,3,1,None,-10921639,32720.632,32920,30762,32946,12990091,626.632,11.400,0.008,0.831
ID69008,69008,312,105.145,23.400,139.360,31.712,25,25,3,1,None,-10921639,32937.348,32941,32902,32958,13076127,10.374,11.040,1.057E-4,0.671
ID77601,77601,312,114.923,15.080,137.800,35.676,26,26,3,1,None,-10921639,32719.985,32918,30764,32943,12989834,626.241,11.400,0.008,0.829
ID77408,77408,312,101.671,21.950,138.499,31.760,26,26,3,1,None,-10921639,32934.509,32937,32911,32951,13075000,9.445,10.999,1.055E-4,0.735
ID74833,74833,312,119.352,17.160,143.000,35.676,27,27,3,1,None,-10921639,32721.627,32921,30765,32947,12990486,626.478,11.400,0.008,0.829
ID82865,82865,312,118.740,14.040,139.360,35.676,28,28,3,1,None,-10921639,32717.615,32916,30759,32947,12988893,626.250,11.400,0.008,0.829
ID80132,80132,312,117.853,12.480,139.360,35.676,29,29,3,1,None,-10921639,32718.325,32916,30761,32943,12989175,625.756,11.400,0.008,0.832
ID85409,85409,312,115.348,13.000,139.880,35.676,30,30,3,1,None,-10921639,32716.564,32915,30763,32938,12988476,625.715,11.400,0.008,0.831
ID19571,19571,319,110.703,99.684,143.958,14.734,0,0,3,1,None,-10921639,32924.345,32925,32894,32949,13070965,11.536,5.041,2.945E-4,1.681
ID5362,5362,319,110.089,98.943,143.971,15.161,1,1,3,1,None,-10921639,32925.957,32925,32909,32945,13071605,7.615,4.965,2.744E-4,2.372
ID13580,13580,319,118.652,97.524,144.281,14.526,2,2,3,1,None,-10921639,32927.736,32930,32894,32954,13072311,12.813,5.023,3.023E-4,1.553
ID17155,17155,319,115.863,98.672,144.244,15.353,3,3,3,1,None,-10921639,32930.385,32930,32910,32949,13073363,7.939,5.000,2.973E-4,2.466
ID11598,11598,319,120.210,99.534,144.566,15.303,4,4,3,1,None,-10921639,32933.272,32933,32907,32954,13074509,9.271,5.025,3.306E-4,2.348
ID1305,1305,319,118.905,100.076,145.090,14.769,5,5,3,1,None,-10921639,32924.652,32928,32886,32948,13071087,14.615,5.013,2.970E-4,1.338
ID10020,10020,319,110.327,99.964,144.931,14.978,6,6,3,1,None,-10921639,32928.360,32928,32912,32948,13072559,7.326,5.020,2.706E-4,2.431
ID5171,5171,319,121.839,98.520,144.863,14.108,7,7,3,1,None,-10921639,32930.000,32932,32893,32953,13073210,12.420,5.005,3.076E-4,1.631
ID41264,41264,319,119.096,99.212,143.892,14.308,8,8,3,1,None,-10921639,32930.338,32931,32896,32953,13073344,11.671,5.012,2.985E-4,1.684
ID22397,22397,319,116.715,98.701,142.969,15.466,9,9,3,1,None,-10921639,32929.353,32928,32904,32952,13072953,10.319,4.966,3.054E-4,1.948
ID38806,38806,319,136.898,97.892,143.327,15.531,10,10,3,1,None,-10921639,32936.781,32934,32902,32982,13075902,17.671,4.930,3.996E-4,1.489
ID24937,24937,319,131.719,97.079,143.927,13.978,11,11,3,1,None,-10921639,32934.078,32933,32893,32982,13074829,20.759,4.931,4.158E-4,1.319
ID32312,32312,319,127.730,97.765,144.632,15.688,12,12,3,1,None,-10921639,32934.023,32931,32901,32976,13074807,17.953,4.921,4.038E-4,1.481
ID35958,35958,319,144.293,97.508,144.815,14.849,13,13,3,1,None,-10921639,32933.607,32928,32887,33005,13074642,27.991,4.889,4.257E-4,1.001
ID27857,27857,319,133.621,97.730,145.341,15.136,14,14,3,1,None,-10921639,32934.814,32929,32901,32994,13075121,21.052,4.893,4.144E-4,1.296
ID31628,31628,319,121.050,99.306,145.832,14.527,15,15,3,1,None,-10921639,32924.224,32924,32889,32966,13070917,19.217,4.917,3.093E-4,1.059
ID47077,47077,319,113.505,98.554,148.675,14.698,16,16,3,1,None,-10921639,32916.549,32914,32884,32962,13067870,17.825,11.400,1.405E-4,0.519
ID47222,47222,319,113.599,101.022,142.698,15.656,16,16,3,1,None,-10921639,32926.363,32925,32897,32981,13071766,16.016,11.400,1.908E-4,0.784
ID43982,43982,319,121.191,99.983,140.432,14.000,17,17,3,1,None,-10921639,32920.189,32916,32888,32974,13069315,19.365,11.400,1.767E-4,0.601
ID44142,44142,319,115.734,99.234,150.885,15.521,17,17,3,1,None,-10921639,32921.511,32918,32897,32971,13069840,14.760,11.400,1.917E-4,0.855
ID50057,50057,319,129.294,99.138,141.551,14.239,18,18,3,1,None,-10921639,32922.134,32919,32886,32981,13070087,20.629,4.848,2.353E-4,0.751
ID50215,50215,319,113.130,98.359,151.226,15.204,18,18,3,1,None,-10921639,32920.816,32918,32896,32964,13069564,13.839,11.400,1.921E-4,0.914
ID53091,53091,319,134.192,99.942,141.233,14.241,19,19,3,1,None,-10921639,32925.259,32921,32887,32994,13071328,23.464,4.837,2.653E-4,0.744
ID53099,53099,319,113.096,99.060,150.772,14.765,19,19,3,1,None,-10921639,32915.063,32909,32884,32977,13067280,19.958,11.091,1.575E-4,0.519
ID59093,59093,319,140.176,99.794,140.142,13.681,20,20,3,1,None,-10921639,32925.897,32922,32890,32986,13071581,20.227,4.858,2.539E-4,0.826
ID59101,59101,319,114.124,99.664,149.477,14.706,20,20,3,1,None,-10921639,32915.572,32914,32886,32959,13067482,16.777,4.845,1.755E-4,0.688
ID55878,55878,319,127.191,98.843,147.620,12.570,21,21,3,1,None,-10921639,32919.597,32917,32885,32969,13069080,20.138,11.067,1.690E-4,0.553
ID56021,56021,319,136.028,101.757,140.863,13.195,21,21,3,1,None,-10921639,32934.149,32933,32897,32985,13074857,18.749,11.400,2.680E-4,0.941
ID64902,64902,319,131.278,101.753,140.556,13.276,22,22,3,1,None,-10921639,32932.139,32931,32899,32972,13074059,15.985,11.400,2.539E-4,1.046
ID64905,64905,319,132.774,98.760,146.380,13.342,22,22,3,1,None,-10921639,32927.161,32923,32898,32969,13072083,14.264,11.400,1.877E-4,0.866
ID62010,62010,319,106.283,105.201,144.553,14.112,23,23,3,1,None,-10921639,32917.965,32917,32890,32944,13068432,13.268,11.400,1.098E-4,0.545
ID62012,62012,319,122.695,98.923,151.248,14.069,23,23,3,1,None,-10921639,32923.338,32922,32893,32963,13070565,15.725,11.400,1.777E-4,0.744
ID70547,70547,319,124.874,101.920,140.920,13.874,24,24,3,1,None,-10921639,32931.927,32933,32901,32967,13073975,14.177,11.400,2.255E-4,1.048
ID70551,70551,319,125.932,99.819,151.486,14.113,24,24,3,1,None,-10921639,32925.028,32925,32891,32962,13071236,16.134,11.092,1.962E-4,0.800
ID67744,67744,319,130.697,99.319,152.531,14.478,25,25,3,1,None,-10921639,32929.219,32930,32893,32964,13072900,16.955,11.400,2.165E-4,0.841
ID67878,67878,319,104.792,105.575,146.712,16.588,25,25,3,1,None,-10921639,32927.385,32928,32906,32951,13072172,10.440,11.400,1.504E-4,0.949
ID76304,76304,319,102.934,105.201,147.775,15.396,26,26,3,1,None,-10921639,32926.599,32927,32906,32949,13071860,9.040,11.400,1.287E-4,0.938
ID76183,76183,319,122.440,98.919,153.667,14.210,26,26,3,1,None,-10921639,32927.327,32927,32896,32959,13072149,15.146,11.400,1.790E-4,0.778
ID73589,73589,319,117.495,100.121,155.082,15.505,27,27,3,1,None,-10921639,32926.229,32924,32901,32956,13071713,10.861,11.400,1.878E-4,1.138
ID81476,81476,319,130.973,99.278,155.526,14.634,28,28,3,1,None,-10921639,32931.428,32933,32892,32973,13073777,18.160,11.090,2.409E-4,0.874
ID78794,78794,319,135.655,98.531,156.316,14.651,29,29,3,1,None,-10921639,32932.564,32933,32893,32971,13074228,17.994,11.400,2.302E-4,0.842
ID84014,84014,319,123.715,99.043,156.667,13.756,30,30,3,1,None,-10921639,32931.232,32931,32903,32958,13073699,12.583,11.400,1.926E-4,1.008
ID19575,19575,320,119.300,96.088,151.631,14.423,0,0,3,1,None,-10921639,32924.814,32926,32892,32948,13071151,13.226,5.026,3.185E-4,1.585
ID5095,5095,320,116.237,95.271,151.895,14.667,1,1,3,1,None,-10921639,32923.690,32925,32892,32945,13070705,12.621,5.022,3.168E-4,1.652
ID13585,13585,320,125.832,94.497,151.992,14.364,2,2,3,1,None,-10921639,32928.801,32931,32894,32951,13072734,13.292,5.049,3.543E-4,1.755
ID17161,17161,320,118.945,95.570,152.080,14.897,3,3,3,1,None,-10921639,32930.471,32930,32912,32953,13073397,8.407,5.021,3.208E-4,2.513
ID11608,11608,320,121.686,95.938,152.698,15.008,4,4,3,1,None,-10921639,32932.385,32933,32908,32953,13074157,9.833,5.025,3.408E-4,2.282
ID1450,1450,320,123.344,96.627,152.819,14.910,5,5,3,1,None,-10921639,32929.970,32930,32911,32951,13073198,9.422,5.007,3.353E-4,2.343
ID10022,10022,320,116.660,96.448,152.681,14.896,6,6,3,1,None,-10921639,32929.557,32929,32914,32951,13073034,8.411,5.011,3.061E-4,2.396
ID5175,5175,320,131.907,94.955,152.476,14.198,7,7,3,1,None,-10921639,32933.715,32936,32896,32961,13074685,14.492,4.987,3.955E-4,1.797
ID41267,41267,320,128.613,95.640,151.314,14.335,8,8,3,1,None,-10921639,32932.395,32934,32896,32962,13074161,14.748,4.988,3.568E-4,1.593
ID22401,22401,320,127.126,95.050,150.908,15.495,9,9,3,1,None,-10921639,32931.338,32929,32906,32961,13073741,12.679,4.946,3.474E-4,1.804
ID38811,38811,320,144.539,94.231,150.991,15.192,10,10,3,1,None,-10921639,32938.577,32935,32903,32992,13076615,18.919,4.927,4.289E-4,1.493
ID24942,24942,320,140.481,93.473,151.730,14.792,11,11,3,1,None,-10921639,32936.919,32935,32894,33005,13075957,24.258,4.886,4.599E-4,1.248
ID32326,32326,320,140.278,93.844,152.422,16.096,12,12,3,1,None,-10921639,32935.929,32933,32902,32995,13075564,19.564,4.904,4.303E-4,1.448
ID36114,36114,320,174.568,94.156,152.827,15.759,13,13,3,1,None,-10921639,32942.572,32935,32901,33020,13078201,25.157,4.909,5.109E-4,1.337
ID27861,27861,320,162.550,93.953,152.982,15.836,14,14,3,1,None,-10921639,32939.577,32934,32902,33013,13077012,24.229,4.890,4.986E-4,1.355
ID31915,31915,320,146.714,95.503,153.292,15.563,15,15,3,1,None,-10921639,32936.793,32932,32902,32992,13075907,18.476,4.919,4.476E-4,1.595
ID47081,47081,320,144.785,93.195,152.609,14.462,16,16,3,1,None,-10921639,32922.756,32919,32885,33001,13070334,23.615,4.813,2.304E-4,0.642
ID47228,47228,320,117.058,97.828,154.751,15.998,16,16,3,1,None,-10921639,32921.839,32921,32894,32966,13069970,15.357,11.400,1.523E-4,0.653
ID43993,43993,320,138.875,93.234,152.022,14.038,17,17,3,1,None,-10921639,32921.625,32919,32887,32998,13069885,21.445,11.400,2.083E-4,0.639
ID44264,44264,320,110.089,99.751,156.924,17.970,17,17,3,1,None,-10921639,32923.118,32920,32899,32970,13070478,14.390,11.400,1.604E-4,0.734
ID50065,50065,320,146.093,91.893,152.291,13.733,18,18,3,1,None,-10921639,32922.385,32918,32889,33003,13070187,20.904,11.400,2.171E-4,0.684
ID50344,50344,320,119.403,99.585,157.772,18.523,18,18,3,1,None,-10921639,32923.884,32922,32896,32974,13070782,15.527,11.400,1.891E-4,0.802
ID53394,53394,320,116.113,99.305,157.483,18.195,19,19,3,1,None,-10921639,32922.869,32920,32899,32977,13070379,16.761,4.809,1.876E-4,0.737
ID53101,53101,320,142.382,93.180,152.504,13.768,19,19,3,1,None,-10921639,32922.151,32917,32889,32993,13070094,21.982,4.810,2.355E-4,0.705
ID59104,59104,320,140.803,93.455,151.805,13.372,20,20,3,1,None,-10921639,32922.393,32916,32892,32985,13070190,19.314,4.835,2.376E-4,0.810
ID59386,59386,320,116.851,99.825,155.386,17.267,20,20,3,1,None,-10921639,32921.514,32918,32901,32965,13069841,13.705,4.836,1.730E-4,0.831
